brand,model,generation,modification,base_price
Mazda,3,BK рестайлинг (2006—2009),2.0 MT (150 л.с.),458404.2878120411
Mazda,3,BL (2008—2011),1.6 AT (105 л.с.),691244.1675977653
Mazda,3,BL (2008—2011),1.6 MT (105 л.с.),620166.169550173
Mazda,3,BL рестайлинг (2011—2013),1.6 MT (105 л.с.),685661.4052795031
Mazda,3,BM (2013—2016),1.5 AT (120 л.с.),1116315.4325301205
Mazda,3,BM рестайлинг (2016—2019),1.5 AT (120 л.с.),1477246.9792387544
Mazda,3 MPS,I (2006—2009),2.3 MT (260 л.с.),501278.5571428572
Mazda,323,BA (1994—2000),1.3 MT (73 л.с.),88383.53424657535
Mazda,323,BA (1994—2000),1.5 MT (88 л.с.),116202.50366300366
Mazda,323,BG (1989—1995),1.6 MT (84 л.с.),74720.0
Mazda,323,BJ (1998—2001),1.5 MT (88 л.с.),144818.99257425743
Mazda,323,BJ рестайлинг (2001—2003),1.6 AT (95 л.с.),196518.3184357542
Mazda,6,GG (2002—2005),1.8 MT (120 л.с.),260055.29545454544
Mazda,6,GG (2002—2005),2.0 AT (141 л.с.),307280.2233712513
Mazda,6,GG рестайлинг (2005—2008),1.8 MT (120 л.с.),345415.78024300054
Mazda,6,GG рестайлинг (2005—2008),2.0 AT (147 л.с.),398113.6289776574
Mazda,6,GG рестайлинг (2005—2008),2.3 4WD AT (163 л.с.),423606.0
Mazda,6,GG рестайлинг (2005—2008),2.3 AT (166 л.с.),381788.1452991453
Mazda,6,GH (2007—2009),1.8 MT (120 л.с.),588948.6390614216
Mazda,6,GH (2007—2009),2.0 AT (147 л.с.),687948.3592233009
Mazda,6,GH (2007—2009),2.0 MT (147 л.с.),626835.9790640394
Mazda,6,GH (2007—2009),2.5 MT (170 л.с.),674258.180887372
Mazda,6,GH рестайлинг (2009—2013),1.8 MT (120 л.с.),742068.7700490998
Mazda,6,GH рестайлинг (2009—2013),2.0 AT (147 л.с.),851720.7082139446
Mazda,6,GH рестайлинг (2009—2013),2.0 MT 6 (147 л.с.),798814.8148148148
Mazda,6,GH рестайлинг (2009—2013),2.5 AT (170 л.с.),906444.7614678899
Mazda,6,GJ (2012—2015),2.0 AT (150 л.с.),1240872.332596685
Mazda,6,GJ (2012—2015),2.0 MT (150 л.с.),1129144.9532163742
Mazda,6,GJ (2012—2015),2.5 AT (192 л.с.),1315889.078857143
Mazda,6,GJ рестайлинг (2015—2018),2.0 AT (150 л.с.),1640280.9993351065
Mazda,6,GJ рестайлинг (2015—2018),2.5 AT (192 л.с.),1719315.5700152207
Mazda,6,GJ рестайлинг 2 (2018—2023),2.0 AT (150 л.с.),2260697.6461693547
Mazda,6,GJ рестайлинг 2 (2018—2023),2.5 AT (194 л.с.),2505298.0693196408
Mazda,6,GJ рестайлинг 2 (2018—2023),2.5 AT (231 л.с.),2706725.866995074
Mazda,626,GD (1987—1996),2.2 MT (115 л.с.),94243.90243902439
Mazda,626,GE (1991—1997),1.8 MT (105 л.с.),100461.71034482759
Mazda,626,GE (1991—1997),1.8 MT (90 л.с.),104680.13020833333
Mazda,626,GE (1991—1997),2.0 MT (115 л.с.),102073.55381165919
Mazda,626,GF (1997—2002),2.0 MT (115 л.с.),149758.88086642599
Mazda,Atenza,I (2002—2008),2.0 AT (144 л.с.),334344.7931034483
Mazda,Atenza,I (2002—2008),2.3 AT (178 л.с.),346366.48818897636
Mazda,Axela,I (2003—2009),1.5 AT (114 л.с.),385234.23262032086
Mazda,B-Series,UN (1997—2006),2.5 D 4WD MT (109 л.с.),477662.1271186441
Mazda,Bongo,III (1983—1999),1.8 MT (90 л.с.),177818.18181818182
Mazda,Bongo,III (1983—1999),2.0 MT (82 л.с.),128800.0
Mazda,Bongo,IV (1999—2018),2.0 D 4WD AT (86 л.с.),269909.0909090909
Mazda,Bongo Friendee,I (1995—1999),2.5 D 4WD AT (125 л.с.),325474.99166666664
Mazda,CX-3,I (2015—2018),1.5 D AT (105 л.с.),1323866.6666666667
Mazda,CX-30,I (2019—2023),2.0 4WD AT (150 л.с.),2630873.7258064514
Mazda,CX-5,I (2011—2015),2.0 4WD AT (150 л.с.),1449355.3317850034
Mazda,CX-5,I (2011—2015),2.0 AT (150 л.с.),1383269.447695684
Mazda,CX-5,I (2011—2015),2.0 MT (150 л.с.),1198537.38267148
Mazda,CX-5,I (2011—2015),2.5 4WD AT (192 л.с.),1577755.3562992127
Mazda,CX-5,I рестайлинг (2015—2017),2.0 4WD AT (150 л.с.),1814462.6714490675
Mazda,CX-5,I рестайлинг (2015—2017),2.0 AT (150 л.с.),1672242.4091559371
Mazda,CX-5,II (2017—2023),2.0 4WD AT (150 л.с.),2607124.603539823
Mazda,CX-5,II (2017—2023),2.0 AT (150 л.с.),2334963.639075317
Mazda,CX-5,II (2017—2023),2.5 4WD AT (194 л.с.),2823340.972390944
Mazda,CX-5,II (2017—2023),2.5 AT (194 л.с.),2372499.725
Mazda,CX-7,I рестайлинг (2009—2012),2.3 4WD AT (238 л.с.),826299.8532915361
Mazda,CX-7,I рестайлинг (2009—2012),2.5 AT (163 л.с.),989983.8093023256
Mazda,CX-9,II (2016—2021),2.5 4WD AT (231 л.с.),3332644.4817351596
Mazda,Demio,DE (2007—2014),1.4 AT (91 л.с.),467211.6587837838
Mazda,Demio,DW (1997—2003),1.3 AT (83 л.с.),177841.83469516027
Mazda,Demio,DW (1997—2003),1.3 MT (72 л.с.),123750.13043478261
Mazda,Demio,DW (1997—2003),1.5 AT (100 л.с.),253577.13202247192
Mazda,Demio,IDY (2002—2007),1.4 AT (91 л.с.),258073.95947063688
Mazda,Efini MS-8,I (1992—1997),2.0 AT (160 л.с.),123642.2
Mazda,Familia,Y11 (1999—2008),1.5 AT (100 л.с.),193043.32222222222
Mazda,MPV,II (1999—2003),2.5 AT (170 л.с.),320475.0266075388
Mazda,MPV,II (1999—2003),3.0 AT (200 л.с.),359068.50276243093
Mazda,MX-3,I (1991—2000),1.6 MT (90 л.с.),98076.84615384616
Mazda,Premacy,I (1999—2005),1.8 AT (135 л.с.),279488.863340564
Mazda,RX-8,I (2003—2008),1.3 AT (231 л.с.),555308.3055555555
Mazda,Tribute,I (2000—2004),3.0 4WD AT (197 л.с.),382784.98125
Mazda,Tribute,I (2000—2004),3.0 4WD AT (203 л.с.),386341.4270833333
Mazda,Tribute,I рестайлинг (2004—2007),2.3 AT (153 л.с.),448058.79411764705
Mercedes-Benz,190 (W201),W201 (1982—1993),190 E 1.8 MT (109 л.с.),168003.79452054793
Mercedes-Benz,190 (W201),W201 (1982—1993),190 E 2.0 MT (113 л.с.),120555.55555555556
Mercedes-Benz,190 (W201),W201 (1982—1993),190 E 2.0 MT (116 л.с.),77411.76470588235
Mercedes-Benz,190 (W201),W201 (1982—1993),190 E 2.0 MT (122 л.с.),138430.9661016949
Mercedes-Benz,190 (W201),W201 (1982—1993),190 E 2.0 MT (90 л.с.),110598.16363636364
Mercedes-Benz,A-класс,W168 (1997—2001),A 160 1.6 AT (102 л.с.),240641.02564102566
Mercedes-Benz,A-класс,W168 рестайлинг (2001—2004),A 140 L 1.4 MT (82 л.с.),403877.7586206897
Mercedes-Benz,A-класс,W169 (2004—2008),A 150 1.5 CVT (95 л.с.),423706.768115942
Mercedes-Benz,A-класс,W169 рестайлинг (2008—2012),A 180 1.7 CVT (116 л.с.),666998.8392857143
Mercedes-Benz,A-класс,W176 (2012—2015),A 180 1.6 7G-DCT (122 л.с.),1192320.4282051283
Mercedes-Benz,A-класс,W177 (2018—2023),A 200 1.3 7G-DCT (150 л.с.),2324999.5080091534
Mercedes-Benz,AMG GT,C190/R190/X290 рестайлинг (2017—2023),AMG GT R 4.0 7G-DCT (585 л.с.),18149833.333333332
Mercedes-Benz,B-класс,W245 рестайлинг (2008—2011),B 180 1.7 CVT (116 л.с.),718581.4074074074
Mercedes-Benz,B-класс,W246 (2011—2014),B 180 1.6 7G-DCT (122 л.с.),1005037.5384615385
Mercedes-Benz,B-класс,W246 рестайлинг (2014—2018),B 180 1.6 7G-Tronic PLUS (122 л.с.),1339595.1747572816
Mercedes-Benz,B-класс,W247 (2018—2023),1.3 AMT (136 л.с.),2044617.677419355
Mercedes-Benz,C-класс,W202 (1993—1997),C 180 1.8 AT (122 л.с.),194838.2832764505
Mercedes-Benz,C-класс,W202 (1993—1997),C 180 1.8 MT (122 л.с.),163214.35844155843
Mercedes-Benz,C-класс,W202 (1993—1997),C 200 2.0 AT (136 л.с.),186201.6
Mercedes-Benz,C-класс,W202 (1993—1997),C 200 2.0 MT (136 л.с.),175215.8028169014
Mercedes-Benz,C-класс,W202 рестайлинг (1997—2001),C 180 1.8 MT (122 л.с.),212678.39647577092
Mercedes-Benz,C-класс,W202 рестайлинг (1997—2001),C 240 2.4 AT (170 л.с.),321202.0101010101
Mercedes-Benz,C-класс,W203/S203/CL203 (2000—2004),C 180 1.8 AT (143 л.с.),375737.4066390041
Mercedes-Benz,C-класс,W203/S203/CL203 (2000—2004),C 180 1.8 MT (143 л.с.),342928.702970297
Mercedes-Benz,C-класс,W203/S203/CL203 (2000—2004),C 200 2.0 AT (163 л.с.),351869.0210355987
Mercedes-Benz,C-класс,W203/S203/CL203 (2000—2004),C 200 2.0 MT (163 л.с.),316747.50495049503
Mercedes-Benz,C-класс,W203/S203/CL203 (2000—2004),C 220 CDI 2.2 AT (143 л.с.),357761.19402985077
Mercedes-Benz,C-класс,W203/S203/CL203 (2000—2004),C 320 3.2 AT (218 л.с.),373032.07042253524
Mercedes-Benz,C-класс,W203/S203/CL203 рестайлинг (2004—2008),C 180 1.8 AT (143 л.с.),514618.9844720497
Mercedes-Benz,C-класс,W203/S203/CL203 рестайлинг (2004—2008),C 230 1.8 AT (192 л.с.),503765.7862232779
